SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Fraxinus americana,WIS,wisc_herb_scrape.R,"Sheaffer, Wm.",v0138692WIS,23,8,1957,USA,WISCONSIN,Waukesha,Okauchee,[Just E of Okauchee],-88.306707,43.019308,21285.64739,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"White, Ray J.",v0008092WIS,23,6,1957,USA,WISCONSIN,Waupaca,,"E of road, S bank of Little Wolf River; border of sec 29 amp; 21",-88.967006,44.478004,24827.9759,,,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Rossbach, G.B.",NA,21,9,1957,USA,WEST VIRGINIA,Pendleton,NA,NA,-79.333707,38.686836,23954.8784,"N of Panther Knob, S North Fork Mt","brushy white sandstone plateau, near E rim",NA,NA,1
Alnus incana subsp. rugosa (Du Roi) R.T. Clausen,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Curry, WJ",43819,26,6,1957,Canada,NOVA SCOTIA,Hants,NA,NA,-63.87277,45.2647,NA,Tennycape,NA,NA,NA,0
Alnus incana subsp. rugosa (Du Roi) R.T. Clausen,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Curry, WJ",43822,23,8,1957,Canada,NOVA SCOTIA,Lunenburg,NA,NA,-64.601944,44.548542,NA,Church Lake,NA,NA,NA,0
Fraxinus americana L.,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Curry, WJ",44940,6,9,1957,Canada,NOVA SCOTIA,Annapolis,NA,NA,-65.44686,44.65128,NA,Graywood,NA,NA,NA,0
Fraxinus americana L.,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Curry, WJ",44607,4,6,1957,Canada,NOVA SCOTIA,Pictou,NA,NA,-62.75088,45.53082,NA,Union Centre,NA,NA,NA,0
Hamamelis virginiana,Botany UPS,GBIF Search,Hugo Sj̦rs,V-148398,5,6,1957,Canada,ONTARIO,NA,NA,NA,-79.8298,43.2543,NA,NA,NA,NA,NA,0
Hamamelis virginiana,Botany UPS,GBIF Search,Hugo Sj̦rs,V-150120,5,6,1957,Canada,ONTARIO,NA,NA,NA,-79.8298,43.2543,NA,NA,NA,NA,NA,0
Hamamelis virginiana L.,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Curry, WJ",43709,21,8,1957,Canada,NOVA SCOTIA,Queens,NA,NA,-64.84285,44.27393,NA,Greenfield,NA,NA,NA,0
Rhamnus alnifolia L'H̩r.,ACAD Acadia University,GBIF Search,"Scoggan, HJ",50726,22,6,1957,Canada,NEW BRUNSWICK,Madawaska,NA,NA,-67.924614,47.163315,NA,St. Leonard,NA,NA,NA,0
Alnus serrulata (Aiton) Willd.,NY,GBIF Search,W. L. Stern,72241,2,10,1957,USA,NA,Westchester,NA,"Mianus River Gorge, Westchester County, New York and Fairfield County, Connecticut.",-73.6175,41.1775,NA,NA,NA,NA,NA,0
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Gillis,MSC0118835,13,7,1958,USA,MICHIGAN,Ingham,NA,NA,-84.373811,42.603534,21412.04625,MSU Campus; West of Woman's Gym; Red Cedar River.,Floodplain.,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Isaak, Daniel",582463,1,1,1958,USA,MINNESOTA,Clearwater,,,-95.371117,47.575873,28697.46973,"Itasca SPItasca State Park, across the hwy from the biological station",,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",558356,11,6,1958,USA,MINNESOTA,Kittson,,,-96.780349,48.77604,30097.75319,1 mi SW of Lake Bronson,,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",558453,10,6,1958,USA,MINNESOTA,Kittson,,,-96.780349,48.77604,30097.75319,Karlstad.,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346682,7,8,1958,USA,OHIO,Auglaize,Clay Twp.,,-84.224018,40.561309,18190.93888,"Route 65, 0.9 mi. south of Gutman",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346686,4,8,1958,USA,OHIO,Butler,Ross Twp.,,-84.565397,39.439915,19622.6765,"Route 27, 0.1 mi. north of junction with Route 128",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346680,5,8,1958,USA,OHIO,Champaign,Johnson Twp.,,-83.767542,40.132759,18799.00879,Southeast corner of Kiser Lake,,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Henry, L.K.; Buker, W.E.",NA,13,9,1958,USA,OHIO,Columbiana,NA,NA,-80.777231,40.768462,20940.4595,1 mi N of New Garden on Rt. 9,watercress bog,NA,NA,1
Rhamnus alnifolia,CM,CM Collection Manager,"Henry, L.K.; Buker, W.E.",NA,13,9,1958,USA,OHIO,Columbiana,NA,NA,-80.777231,40.768462,20940.4595,"1 mi N of New Garden, on Rt. 9",Watercress bog,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346693,6,8,1958,USA,OHIO,Darke,Monroe Twp.,,-84.620438,40.132176,22205.51814,"Section 19, Southwest side Route 49, 1/2 mi northwest of Miami Co. line",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Weishaupt, C.",346688,2,10,1958,USA,OHIO,Fayette,Wayne Twp.,,-83.459327,39.553845,18303.22368,Near Ross County line,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346685,7,8,1958,USA,OHIO,Logan,,,-83.766343,40.387553,19440.6223,"2.0 mi. west of Route 69, road on the north side of the Miami River",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346684,26,8,1958,USA,OHIO,Madison,Darby Twp.,,-83.400885,39.896607,19597.8606,"Route 161, 1/2 mi. west of Franklin County line",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346681,4,8,1958,USA,OHIO,Preble,Hueston Woods,,-84.645358,39.737906,18698.99215,"Entrance road to Hueston Woods Cabin area, 1.5 mi. south of Morning Sun (east side of Lake)",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Griffin, D.M.",346692,30,7,1958,USA,OHIO,Richland,Butler,,-82.542715,40.774167,20206.65052,South of State Route 126 0.4 mi. west of intersection with Fernald Access Road,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346679,17,8,1958,USA,OHIO,Seneca,Liberty Twp.,,-83.127436,41.120008,21313.5848,Route 113 at Route 635,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346683,5,8,1958,USA,OHIO,Shelby,Orange Twp.,,-84.204142,40.33668,18332.89793,"East side of road, 3.1 mi. north of Route 25; Section 18",,NA,NA,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Buchanan, F.W.",283050,31,8,1958,USA,OHIO,Stark,Mud Lake,,-81.365667,40.814131,21777.60048,"Near Beechwood, 3 mi S of Mount Union College",,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Manning, W.E.",NA,30,3,1958,USA,PENNSYLVANIA,Northumberland,NA,NA,-76.709877,40.851524,19439.31198,Montandon,,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,Hackett,NA,8,9,1958,USA,PENNSYLVANIA,Westmoreland,NA,NA,-79.466688,40.311068,29105.58662,S of Ligonier,,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Hartley, Thomas G.",v0161161WIS,31,8,1958,USA,WISCONSIN,Adams,Easton,Bordering Campbell Creek,-89.767223,43.973763,23071.24407,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Hartley, Thomas G.",UWL40336,13,9,1958,USA,WISCONSIN,Adams,Springville,,-89.767223,43.973763,23071.24407,,,NA,NA,1
Fraxinus americana,WIS,wisc_herb_scrape.R,"Gale, Harriet",v0138718WIS,24,6,1958,USA,WISCONSIN,Brown,,SW corner of CTH A and Hwy 57 [NE of Bay Settlement],-87.995926,44.473961,20897.4043,,,NA,NA,1
Fraxinus americana,WIS,wisc_herb_scrape.R,"Schmidt, J.M.",v0138603WIS,11,6,1958,USA,WISCONSIN,Clark,,"E bank of Black River, 0.25 mi S of bridge on Hwy 95.",-90.610201,44.733596,31581.55377,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Schmidt, J.M.",v0007191WIS,7,5,1958,USA,WISCONSIN,Clark,,No. 2 area,-90.610201,44.733596,31581.55377,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Schmidt, J.M.",v0007346WIS,19,6,1958,USA,WISCONSIN,Clark,,,-90.610201,44.733596,31581.55377,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Schmidt, J.M.",v0007174WIS,12,5,1958,USA,WISCONSIN,Clark,Shortville,"Rock Creek, 1mi E and 3mi S of Shortville",-90.610201,44.733596,31581.55377,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Schmidt, J.M.",v0007190WIS,7,5,1958,USA,WISCONSIN,Clark,,SW edge of Carter Lake. No 3 area,-90.610201,44.733596,31581.55377,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Schmidt, J.M.",v0007172WIS,7,5,1958,USA,WISCONSIN,Clark,,SW edge of Carter Lake; No. 3 area,-90.610201,44.733596,31581.55377,,,NA,NA,1
Fraxinus americana,WIS,wisc_herb_scrape.R,"Miller, John A.",v0138702WIS,6,6,1958,USA,WISCONSIN,Dane,Marxville,[E of Marxville],-89.417852,43.067468,31416.98157,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0008078WIS,19,6,1958,USA,WISCONSIN,Door,,,-87.087936,45.067808,19933.67419,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Peters, Ralph F.",v0006420WIS,7,9,1958,USA,WISCONSIN,Fond du Lac,,"Kettle Moraine St. Forest, Boy Scout Camp Long Lake",-88.493284,43.754722,24355.96124,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Bell, Kenneth E.",v0006421WIS,14,9,1958,USA,WISCONSIN,Fond du Lac,,"Mauthe Lake, Kettle Moraine Forest",-88.493284,43.754722,24355.96124,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fell, E.W.",v0009818WIS,26,5,1958,USA,WISCONSIN,Green,,Park Road near Sugar River,-89.605639,42.677728,21941.3965,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Adamson, W.",v0053094WIS,22,5,1958,USA,WISCONSIN,Iowa,,Canyon park.,-90.133691,43.001021,25073.59464,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0008101WIS,6,9,1958,USA,WISCONSIN,Jackson,,off Wis. 54,-90.806541,44.324895,28535.84963,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hartley, Thomas G.",v0056413WIS,4,9,1958,USA,WISCONSIN,Jackson,Bear Bluff,,-90.806541,44.324895,28535.84963,,Tall shrub.,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0008093WIS,6,9,1958,USA,WISCONSIN,Jackson,,Perry Creek Cranberry Corp.,-90.806541,44.324895,28535.84963,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0007194WIS,5,9,1958,USA,WISCONSIN,Jackson,,"Vicinity of Fallhall Glen Resort, along gorge of Robinson Creek, 6mi S of Black River Falls",-90.806541,44.324895,28535.84963,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Witt, W.",v0056412WIS,14,9,1958,USA,WISCONSIN,Jackson,,Goodyear (Mud) Lake area.,-90.806541,44.324895,28535.84963,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Witt, W.",v0055752WIS,13,9,1958,USA,WISCONSIN,Jackson,,Bear Bluff: A sandstone mesa rising high in the bed of Glacial Lake Wisconsin.,-90.806541,44.324895,28535.84963,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Wood, Bob",v0006408WIS,4,5,1958,USA,WISCONSIN,Marathon,,,-89.757823,44.898036,35689.11878,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Sheaffer, Wm.",v0008105WIS,22,5,1958,USA,WISCONSIN,Marathon,,,-89.757823,44.898036,35689.11878,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Gale, Harriet",v0055751WIS,24,6,1958,USA,WISCONSIN,Oconto,,Oconto River.,-88.206516,44.996575,28683.78737,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0008102WIS,21,6,1958,USA,WISCONSIN,Oconto,,E of Kelly Lake on CTH G,-88.206516,44.996575,28683.78737,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Gale, Harriet",v0008098WIS,24,6,1958,USA,WISCONSIN,Oconto,,,-88.206516,44.996575,28683.78737,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Gale, Harriet",v0055753WIS,26,6,1958,USA,WISCONSIN,Oconto,,"On Hwy 141, just before CTH E, going S, right side of Hwy.",-88.206516,44.996575,28683.78737,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0056411WIS,20,6,1958,USA,WISCONSIN,Oconto,Pensaukee,"Along US 41, 1.5 mi. N of Pensaukee.",-88.206516,44.996575,28683.78737,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Gale, Harriet",v0008097WIS,24,6,1958,USA,WISCONSIN,Oconto,,,-88.206516,44.996575,28683.78737,,,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0161175WIS,21,6,1958,USA,WISCONSIN,Oconto,,E of Kelly Lake on CTH G. [NNE of Hickory Corners],-88.206516,44.996575,28683.78737,,Medium shrub.,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Gale, Harriet",v0008106WIS,24,6,1958,USA,WISCONSIN,Oconto,,,-88.206516,44.996575,28683.78737,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Gale, Harriet",v0008065WIS,25,6,1958,USA,WISCONSIN,Oconto,,,-88.206516,44.996575,28683.78737,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0008067WIS,5,7,1958,USA,WISCONSIN,Oneida,,quot;Wisconsin Gardensquot; Nature Preserve on S shore of Lake Shisehogama,-89.536693,45.713791,30291.14219,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Snell, Katharine S.",v0008104WIS,25,8,1958,USA,WISCONSIN,Oneida,Three Lakes,"at One Stone Lake, between Clearwater Lake and Columbus Lake, about 4mi NW of Three Lakes",-89.536693,45.713791,30291.14219,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0006468WIS,6,7,1958,USA,WISCONSIN,Price,,Sailor Lake,-90.35965,45.679072,32157.90537,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0006440WIS,4,9,1958,USA,WISCONSIN,Richland,Neptune,Willow Creek immediate vicinity of Neptune,-90.435693,43.376199,21982.57902,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Peters, Ralph F.",v0055756WIS,28,8,1958,USA,WISCONSIN,Sauk,,Baxter's Hollow.,-89.943329,43.427998,26172.71727,,"Large shrub or low, spreading tree.",NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Koeppen, Robert C.",v0054231WIS,19,7,1958,USA,WISCONSIN,Sauk,,Baxters Hollow.,-89.943329,43.427998,26172.71727,,In fruit. [Sheet 2 of 2],NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Koeppen, Robert C.",v0054228WIS,19,7,1958,USA,WISCONSIN,Sauk,,Baxters Hollow.,-89.943329,43.427998,26172.71727,,In fruit. [Sheet 1 of 2],NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Koeppen, Robert C.",00001340MAD,19,7,1958,USA,WISCONSIN,Sauk,,Baxters Hollow,-89.943329,43.427998,26172.71727,,Witch Hazel.  In fruit. Wood 18208.,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Ruesch, Gordon",v0161188WIS,25,5,1958,USA,WISCONSIN,Taylor,,[NE of Medford],-90.504853,45.211656,28349.71433,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0007192WIS,5,9,1958,USA,WISCONSIN,Trempealeau,,between Tank Creek amp; Black River along new Wis 93,-91.358867,44.30305,24581.9028,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0007351WIS,5,9,1958,USA,WISCONSIN,Trempealeau,,Perrot State Park: Brady Bluff. Mississippi River,-91.358867,44.30305,24581.9028,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hartley, Thomas G.",v0009781WIS,4,10,1958,USA,WISCONSIN,Vernon,Whitestown,CTH P,-90.815226,43.599858,25545.89296,,No. 6382 [in flower],NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Melchert, Thomas E.",v0006206WIS,20,9,1958,USA,WISCONSIN,Vernon,,Newman valley or Harric valley,-90.815226,43.599858,25545.89296,,[neither option checked],NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Schaars, John",v0008095WIS,9,8,1958,USA,WISCONSIN,Vilas,,"Trout River, from Trout Lake to Hy 51 bridge, on Red Arrow Camp side",-89.501254,46.049848,26574.43673,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0053079WIS,31,5,1958,USA,WISCONSIN,Wood,City Point,quot;Birch Bluffquot; about 4 mi. S of City Point.,-90.038825,44.461413,25570.68843,,,NA,NA,1
Rhamnus alnifolia,CM,CM Collection Manager,"Clarkson, R.B.",NA,6,6,1958,USA,WEST VIRGINIA,Pocahontas,NA,NA,-80.012092,38.332513,27842.19054,Blister Swamp,,NA,NA,1
Alnus incana subsp. rugosa (Du Roi) R.T. Clausen,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Clattenburg, RE; Curry, WJ",47049,17,9,1958,Canada,NOVA SCOTIA,Hants,NA,NA,-63.9472,45.25623,NA,East Walton,NA,NA,NA,0
Alnus incana subsp. rugosa (Du Roi) R.T. Clausen,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Clattenburg, RE; Curry, WJ",47054,23,5,1958,Canada,NOVA SCOTIA,Guysborough,NA,NA,-62.26722,45.27626,NA,Lower Caledonia,NA,NA,NA,0
Alnus incana subsp. rugosa (Du Roi) R.T. Clausen,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Clattenburg, RE; Curry, WJ",47056,22,8,1958,Canada,NOVA SCOTIA,Annapolis,NA,NA,-65.14837,45.00252,NA,Port George,NA,NA,NA,0
Fraxinus americana L.,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Clattenburg, RE; Curry, WJ",46196,12,8,1958,Canada,NOVA SCOTIA,Pictou,NA,NA,-62.93367,45.5529,NA,Brookland,NA,NA,NA,0
Fraxinus americana L.,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Clattenburg, RE; Curry, WJ",46200,18,8,1958,Canada,NOVA SCOTIA,Colchester,NA,NA,-63.43899,45.25301,NA,Green Oaks,NA,NA,NA,0
Fraxinus americana L.,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Clattenburg, RE; Curry, WJ",46199,25,7,1958,Canada,NOVA SCOTIA,Kings,NA,NA,-64.67656,44.86707,NA,Lake Paul,NA,NA,NA,0
Fraxinus americana L.,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Clattenburg, RE; Curry, WJ",46197,4,8,1958,Canada,NOVA SCOTIA,Pictou,NA,NA,-62.349506,45.66495,NA,Barneys River,NA,NA,NA,0
Fraxinus americana L.,ACAD Acadia University,GBIF Search,"Donly, JF",49784,21,9,1958,Canada,NOVA SCOTIA,Queens,NA,NA,-64.64854,44.14703,NA,Mill Village,NA,NA,NA,0
Hamamelis virginiana L.,ACAD Acadia University,GBIF Search,"Clattenburg, RE",49554,14,6,1958,Canada,NOVA SCOTIA,Lunenburg,NA,NA,-64.63505,44.49542,NA,Pinehurst,NA,NA,NA,0
Hamamelis virginiana L.,ACAD Acadia University,GBIF Search,"Macdonald, AC; Smith, EC; Clattenburg, RE; Curry, WJ",45657,18,6,1958,Canada,NOVA SCOTIA,Hants,NA,NA,-64.0252,44.95129,NA,Hartville,NA,NA,NA,0
Hamamelis virginiana L.,ACAD Acadia University,GBIF Search,"Donly, JF",49744,26,10,1958,Canada,NOVA SCOTIA,Queens,NA,NA,-64.62599,44.134583,NA,Medway River,NA,NA,NA,0
Alnus rugosa,YPM,GBIF Search,J. E. Ebinger,YPM YU 056259,13,9,1958,USA,CONNECTICUT,New Haven,NA,Yale Natural Preserve,-72.9247,41.3114,NA,NA,NA,NA,NA,0
Alnus serrulata,YPM,GBIF Search,J. E. Ebinger,YPM CBS 023604,25,9,1958,USA,CONNECTICUT,New Haven,NA,Yale Natural Preserve,-72.9247,41.3114,NA,NA,NA,NA,NA,0
Alnus serrulata,YPM,GBIF Search,J. E. Ebinger,YPM YU 056265,14,6,1958,USA,CONNECTICUT,New Haven,NA,Yale Natural Preserve,-72.9247,41.3114,NA,NA,NA,NA,NA,0
Fraxinus americana,YPM,GBIF Search,J. E. Ebinger,YPM YU 059325,2,7,1958,USA,CONNECTICUT,New Haven,NA,Yale Natural Preserve,-72.9247,41.3114,NA,NA,NA,NA,NA,0
Fraxinus americana,YPM,GBIF Search,J. E. Ebinger,YPM CBS 029503,23,8,1958,USA,CONNECTICUT,Litchfield,NA,Macedonia Brook State Park,-73.4539,41.73,NA,NA,NA,NA,NA,0
Fraxinus americana,YPM,GBIF Search,J. E. Ebinger,YPM YU 059326,2,7,1958,USA,CONNECTICUT,New Haven,NA,Yale Natural Preserve,-72.9247,41.3114,NA,NA,NA,NA,NA,0
Hamamelis virginiana,YPM,GBIF Search,J. E. Ebinger,YPM YU 052246,6,6,1958,USA,CONNECTICUT,New Haven,NA,Yale Natural Preserve,-72.7986,41.2858,NA,NA,NA,NA,NA,0
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Gillis,MSC0118845,17,10,1959,USA,MICHIGAN,Missaukee,NA,NA,-85.085471,44.325424,21577.09167,Overlooking Hopkins Creek.,Upland.,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Bourdo,MSC0118921,16,8,1959,USA,MICHIGAN,Newaygo,NA,NA,-85.791423,43.562709,25892.48061,Near Newaygo Village.,In dry woods.,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Gillis,MSC0118862,17,10,1959,USA,MICHIGAN,Roscommon,NA,NA,-84.611271,44.339517,20697.76215,"Denton Twp.; Prudenville, end of Oak Ave.",,NA,NA,1
Hamamelis virginiana,MSC,http://www.herbarium.msu.edu/,Gillis,MSC0118850,10,10,1959,USA,MICHIGAN,Van Buren,NA,NA,-86.305696,42.283986,22378.85625,South Haven Twp.,Border of oak woods.,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",574890,18,9,1959,USA,MINNESOTA,Kittson,,,-96.780349,48.77604,30097.75319,Kittson County...9 mi. E of Hallock.,,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",574423,28,5,1959,USA,MINNESOTA,Kittson,,,-96.780349,48.77604,30097.75319,5 mi NW of Lake Bronson,,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Buker, W.E.",NA,5,8,1959,USA,NEW JERSEY,Middlesex,NA,NA,-74.407585,40.439593,15958.51987,"Johnson Park, New Brunswick",,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Henry, L.K.; Buker, W.E.",NA,12,9,1959,USA,OHIO,Carroll,NA,NA,-81.090787,40.579884,18036.71019,"Specht Marsh, 3 mi S of Augusta Station",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Herrick, E.M.",346694,4,8,1959,USA,OHIO,Clark,George Rogers Clark Park,,-83.783676,39.917032,18102.04942,South side of lake the park (west of Springfield),,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Stuckey, R.L.",346427,4,7,1959,USA,OHIO,Erie,Kelleys Island,,-82.525897,41.554006,14401.00917,North quarry,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Cusick, A.W.",346695,26,7,1959,USA,OHIO,Jefferson,Wayne Twp.,,-80.76141,40.399188,18347.58222,"Section 24, Along Cross Creek, 1 mi. northwest of Unionport",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Stuckey, R.",346722,26,6,1959,USA,OHIO,Ottawa,Middle Bass Island,,-83.009253,41.544467,14496.83215,,,NA,NA,1
Rhamnus alnifolia,CM,CM Collection Manager,"Buker, W.E.",NA,28,8,1959,USA,PENNSYLVANIA,Allegheny,NA,NA,-79.98092,40.46892,24533.38859,"[Pittsburgh], North Park",,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Henry, L.K.; Beer, F.H.",NA,16,6,1959,USA,PENNSYLVANIA,Beaver,NA,NA,-80.350721,40.68414,18931.06225,"along South Branch of Bradys Run from entrance to Bradys Run Park to 2 mi up, near Fallston",,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Henry, L.K.; Beer, F.H.",NA,16,6,1959,USA,PENNSYLVANIA,Beaver,NA,NA,-80.350721,40.68414,18931.06225,"along South Branch of Bradys Run, near Fallston",,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Keener, C.S.",NA,16,9,1959,USA,PENNSYLVANIA,Lebanon,NA,NA,-76.458009,40.367344,17271.4142,0.5 mi S of Twin Grove Park,moist shaly woods,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Keener, C.S.",NA,16,9,1959,USA,PENNSYLVANIA,Lebanon,NA,NA,-76.458009,40.367344,17271.4142,0.5 mi S of Twin Grove Park,wooded shale bank,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Buker, W.E.",NA,26,9,1959,USA,PENNSYLVANIA,Warren,NA,NA,-79.313173,41.843669,26998.09924,2.6 mi SW of Scandia,mixed woods,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Ugent, Donald",v0007181WIS,2,9,1959,USA,WISCONSIN,Ashland,Mellen,"W into the Bad River Traverse covered rectangle shown, along Penokee Iron Range from Hwy 13 W to Bad R. in Penokee Gap. i.e. from centers of sec 13 to 14; SW of Mellen",-90.665154,46.54629,29352.11283,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Weber, P.",v0007169WIS,3,9,1959,USA,WISCONSIN,Bayfield,Mason,"E of Hwy 63, E of Mason",-91.177282,46.634199,34905.27072,,,NA,NA,1
